-1.0,1.5199962521969657
-1.0,1.01263694627328
-1.0,0.9997784301200643
-1.0,1.1353913439057
-1.0,1.3686480346761674
-1.0,1.1546925008998816
-1.0,1.2575266786489057
-1.0,1.194024159531755
-1.0,1.2527013389745296
-1.0,1.9494409285545917
-1.0,1.3574462806490122
-1.0,1.430540782490252
-1.0,1.125076955684013
-1.0,1.6358732805101728
-1.0,2.5532355506927944
-1.0,0.9998436578640952
-1.0,1.062162379151194
-1.0,1.1037819104174151
-1.0,1.0591274049205996
-1.0,1.6110691327547688
-1.0,1.0189940389272227
-1.0,1.7542313453377123
-1.0,1.6203269628074726
-1.0,1.4279331959722417
-1.0,1.4267405315839998
-1.0,1.0980641785523961
-1.0,1.432605462430428
-1.0,1.3697344231851194
-1.0,1.063579475991671
-1.0,1.1281192863977385
-1.0,1.1360311603766864
-1.0,1.1979943158319248
-1.0,1.4039770164314167
-1.0,1.3420495333925093
-1.0,1.7250824433106022
-1.0,1.7307961579128037
-1.0,1.0882230919621823
-1.0,1.1465579730767932
-1.0,1.3298028569814921
-1.0,1.237927603761347
-1.0,1.2124859094515135
-1.0,1.2884891955985485
-1.0,1.0560093393661536
-1.0,1.1494302296886876
-1.0,1.633517716357962
-1.0,1.2353327598914536
-1.0,1.2205556242170392
-1.0,1.2718677593181245
-1.0,1.0001819114197705
-1.0,1.0321762550535685
-1.0,2.000227370167889
-1.0,1.7335977780213032
-1.0,1.1841465021938877
-1.0,1.2433272343458601
-1.0,1.2138746481305251
-1.0,1.2234332776730004
-1.0,1.0189940389272227
-1.0,1.4800445330654146
-1.0,1.9447890148734264
-1.0,1.2494710133825582
-1.0,1.2532193475092985
-1.0,1.5004268241106946
-1.0,1.4523921689005281
-1.0,1.4955155671673286
-1.0,1.6399364883719347
-1.0,1.4606377380366855
-1.0,1.0600870065964163
-1.0,1.9039436970269439
-1.0,2.101835449388159
-1.0,1.3867905186098473
-1.0,1.2229653520393147
-1.0,1.4935865512299007
-1.0,1.6672150684465568
-1.0,1.466384256547774
-1.0,1.6023515364163619
-1.0,1.4273061413860166
-1.0,1.2210566983571287
-1.0,1.7668776576889489
-1.0,1.5683584707997629
-1.0,2.200738738252359
-1.0,1.2015690800300807
-1.0,0.9999591003805766
-1.0,1.2846984364674416
-1.0,1.0003585594279916
-1.0,1.141780957197118
-1.0,1.0824308679894987
-1.0,1.0783913981448496
-1.0,1.3137690476055017
-1.0,1.1878688679315534
-1.0,1.4739298501280704
-1.0,1.2774464275452335
-1.0,1.129816379958965
-1.0,1.5258865919346125
-1.0,1.80275397582371
-1.0,1.2424189252069386
-1.0,1.4233530962158174
-1.0,1.228323661078645
-1.0,1.3282322266023432
-1.0,1.0295237095589418
-1.0,1.2047590501823369
-1.0,1.3086482104409403
-1.0,1.193821527797977
-1.0,1.5339349577481418
-1.0,1.5339349577481418
-1.0,1.88896571347959
-1.0,1.045205605433137
-1.0,1.8518230905883872
-1.0,1.2556554026067108
-1.0,1.3429565079336971
-1.0,1.4749414336511795
-1.0,1.0526709900006896
-1.0,1.0297921019989904
-1.0,1.0227577206847418
-1.0,1.5004389258078252
-1.0,1.496227238114675
-1.0,2.547264316465143
-1.0,1.293857685326356
-1.0,1.1735848147742918
-1.0,1.5794219531355556
-1.0,1.717517700875175
-1.0,1.535494426341818
-1.0,1.2459255286363107
-1.0,1.3071713345995495
-1.0,2.229795962864981
-1.0,1.1478663346383133
-1.0,0.9464584954893855
-1.0,1.6599134681871892
-1.0,1.0511785108916503
-1.0,1.2021081386190293
-1.0,1.349418398768312
-1.0,1.3092847724927357
-1.0,1.2326380790698555
-1.0,1.3145808164969897
-1.0,1.0000478064855163
-1.0,1.15427198295662
-1.0,1.2679174661439536
-1.0,1.3996077845722017
-1.0,1.2624281697717141
-1.0,1.1096733933776808
-1.0,1.8113505615682517
-1.0,1.1861400128598991
-1.0,1.5009672610401499
-1.0,1.2118457727186869
-1.0,1.327696757103593
-1.0,1.328496461385453
-1.0,1.0887419851566709
-1.0,1.5085431672931595
-1.0,1.3161229755558257
-1.0,3.1372600936793775
-1.0,1.1995323226580414
-1.0,1.5413864433056876
-1.0,1.418022056051716
-1.0,1.3275071499250661
-1.0,1.298602777263601
-1.0,1.4775195926274425
-1.0,1.3665450900683471
-1.0,1.2660590295839473
-1.0,1.4221525147667553
-1.0,1.3251103033622418
-1.0,1.3187114836445109
-1.0,1.2161305024626803
-1.0,1.615291740919749
-1.0,1.000222051305497
-1.0,2.028787157166911
-1.0,2.5653495107215507
-1.0,1.152369037769046
-1.0,1.415583837867428
-1.0,1.1540754536029898
-1.0,1.3085102465631853
-1.0,1.3118384311560523
-1.0,1.5696017383352985
-1.0,2.031650473648253
-1.0,1.1130000554079704
-1.0,2.9528960651842953
-1.0,1.7119347377247298
-1.0,2.117131419136588
-1.0,1.0691236246082216
-1.0,2.5478620365278717
-1.0,1.8435134773326116
-1.0,1.334418037764434
